皇冠梨（标箱）,3.00,3.25,3.50,梨类,斤,2021-05-07
丰水梨,2.50,2.75,3.00,梨类,斤,2021-05-07
酥梨,1.50,1.75,2.00,梨类,斤,2021-05-07
库尔勒香梨,3.00,4.00,5.00,梨类,斤,2021-05-07
红香酥梨系列,1.50,1.75,2.00,梨类,斤,2021-05-07
红啤梨,3.00,3.25,3.50,梨类,斤,2021-05-07
蜜梨,2.00,2.25,2.50,梨类,斤,2021-05-07
贵妃梨,1.50,1.75,2.00,梨类,斤,2021-05-07
京白梨,2.00,2.25,2.50,梨类,斤,2021-05-07
耙耙柑、丑橘,2.00,2.50,3.00,柑橘类,斤,2021-05-07
鄂、湘、川脐橙,1.50,2.25,3.00,柑橘类,斤,2021-05-07
血橙二月红中华红,2.00,2.50,3.00,柑橘类,斤,2021-05-07
沃柑,3.00,3.50,4.00,柑橘类,斤,2021-05-07
芦柑,1.40,1.70,2.00,柑橘类,斤,2021-05-07
金桔,5.00,6.00,7.00,柑橘类,斤,2021-05-07
黄果柑,1.20,1.35,1.50,柑橘类,斤,2021-05-07
伦晚,2.00,2.75,3.50,柑橘类,斤,2021-05-07
凉薯,2.30,2.40,2.50,普通,斤,2021-05-06
冬春笋,2.70,2.85,3.00,普通,斤,2021-05-06
荸荠,1.60,2.20,2.80,皖,斤,2021-05-06
芋头,1.70,1.85,2.00,鲁,斤,2021-05-06
姜,3.00,4.00,5.00,姜头新,斤,2021-05-06
大蒜,2.50,2.75,3.00,普通,斤,2021-05-06
新蒜,1.50,1.65,1.80,普通,斤,2021-05-06
蒜米,3.00,3.30,3.60,普通,斤,2021-05-06
大葱,3.50,4.00,4.50,冀苏,斤,2021-05-06
小葱,1.00,1.10,1.20,普通,斤,2021-05-06
蒜苗,1.50,3.00,4.50,云鲁,斤,2021-05-06
蒜黄,5.00,5.25,5.50,冀,斤,2021-05-06
青蒜,1.20,1.40,1.60,京,斤,2021-05-06
平菇,2.00,2.50,3.00,小叶,斤,2021-05-06
香菇,2.50,3.25,4.00,普通,斤,2021-05-06
白玉菇,2.00,2.50,3.00,普通,斤,2021-05-06
口蘑,7.00,7.50,8.00,普通,斤,2021-05-06
杏鲍菇,2.00,2.50,3.00,普通,斤,2021-05-06
金针菇,1.50,1.75,2.00,普通,斤,2021-05-06
大白菜,0.60,0.65,0.70,储存新,斤,2021-05-06
猪耳,27.00,27.00,27.00,猪肉类,斤,2021-05-07
猪肚,20.00,20.00,20.00,猪肉类,斤,2021-05-07
猪板油,13.00,13.50,14.00,猪肉类,斤,2021-05-07
肥膘肉,10.00,11.00,12.00,猪肉类,斤,2021-05-07
猪腰子,22.00,22.00,22.00,猪肉类,斤,2021-05-07
猪心,12.00,12.00,12.00,猪肉类,斤,2021-05-07
猪肝,10.00,10.00,10.00,猪肉类,斤,2021-05-07
猪皮,3.00,4.50,6.00,猪肉类,斤,2021-05-07
猪肠,22.00,22.50,23.00,猪肉类,斤,2021-05-07
整牛,34.00,34.00,34.00,牛肉类,斤,2021-05-07
牛前腱,36.00,36.50,37.00,牛肉类,斤,2021-05-07
牛后腱,36.00,36.50,37.00,牛肉类,斤,2021-05-07
牛前腿,35.00,35.50,36.00,牛肉类,斤,2021-05-07
牛后腿,35.00,35.50,36.00,牛肉类,斤,2021-05-07
牛柳（里脊）,36.00,37.00,38.00,牛肉类,斤,2021-05-07
精牛柳,40.00,41.00,42.00,牛肉类,斤,2021-05-07
牛腩,34.00,34.50,35.00,牛肉类,斤,2021-05-07
牛林,34.00,34.50,35.00,牛肉类,斤,2021-05-07
牛骨,4.50,4.75,5.00,牛肉类,斤,2021-05-07
牛板筋,35.00,35.00,35.00,牛肉类,斤,2021-05-07
甘蔗,1.20,1.35,1.50,其他类,斤,2021-05-06
柠檬,3.50,3.75,4.00,其他类,斤,2021-05-06
黑枣,5.00,5.50,6.00,其他类,斤,2021-05-06
山楂,4.00,5.00,6.00,其他类,斤,2021-05-06
姑娘果（灯笼果）,13.00,13.50,14.00,其他类,斤,2021-05-06
鸭梨,1.20,1.35,1.50,梨类,斤,2021-05-06
雪花梨,1.80,2.00,2.20,梨类,斤,2021-05-06
皇冠梨（标箱）,3.00,3.25,3.50,梨类,斤,2021-05-06
丰水梨,2.00,2.50,3.00,梨类,斤,2021-05-06
酥梨,1.50,1.75,2.00,梨类,斤,2021-05-06
库尔勒香梨,2.50,3.25,4.00,梨类,斤,2021-05-06
红香酥梨系列,1.50,1.75,2.00,梨类,斤,2021-05-06
红啤梨,3.00,3.25,3.50,梨类,斤,2021-05-06
蜜梨,2.00,2.25,2.50,梨类,斤,2021-05-06
贵妃梨,1.50,1.75,2.00,梨类,斤,2021-05-06
京白梨,2.00,2.25,2.50,梨类,斤,2021-05-06
耙耙柑、丑橘,2.00,2.50,3.00,柑橘类,斤,2021-05-06
鄂、湘、川脐橙,1.50,2.25,3.00,柑橘类,斤,2021-05-06
血橙二月红中华红,2.00,2.50,3.00,柑橘类,斤,2021-05-06
沃柑,3.00,3.50,4.00,柑橘类,斤,2021-05-06
菠菜,3.50,3.75,4.00,水菜,斤,2021-05-07
苋菜,3.00,3.25,3.50,水菜,斤,2021-05-07
菊花菜,1.00,1.25,1.50,水菜,斤,2021-05-07
青蒜,2.00,2.25,2.50,水菜,斤,2021-05-07
盖菜,1.50,1.65,1.80,水菜,斤,2021-05-07
芥兰,2.00,2.25,2.50,水菜,斤,2021-05-07
菜心,2.00,2.25,2.50,水菜,斤,2021-05-07
空心菜,3.00,3.25,3.50,水菜,斤,2021-05-07
鸡毛菜,2.00,2.25,2.50,水菜,斤,2021-05-07
荠菜,4.00,4.25,4.50,水菜,斤,2021-05-07
荆芥,3.00,3.25,3.50,水菜,斤,2021-05-07
紫苏叶,4.00,4.50,5.00,水菜,斤,2021-05-07
豌豆苗,4.00,4.25,4.50,水菜,斤,2021-05-07
快菜,1.00,1.20,1.40,水菜,斤,2021-05-07
苦菊,3.00,3.50,4.00,水菜,斤,2021-05-07
穿心莲,2.00,2.25,2.50,水菜,斤,2021-05-07
木耳菜,3.00,3.25,3.50,水菜,斤,2021-05-07
贵妃芒,4.50,6.25,8.00,芒果类,斤,2021-05-07
妃子笑,12.00,13.50,15.00,荔枝类,斤,2021-05-07
红灯,18.00,20.00,22.00,樱桃类,斤,2021-05-07
黄豆芽,0.85,0.88,0.90,普通,斤,2021-05-06
紫菜苔,3.00,3.30,3.60,普通,斤,2021-05-06
番茄,1.00,1.20,1.40,川鲁蒙,斤,2021-05-06
番茄（精品）,1.50,1.75,2.00,普通,斤,2021-05-06
樱西,4.00,4.50,5.00,小红,斤,2021-05-06
黄瓜,1.20,1.35,1.50,蒙辽袋鲁,斤,2021-05-06
黄瓜(鲜干花),1.50,1.75,2.00,冀,斤,2021-05-06
小黄瓜,2.50,4.00,5.50,旱荷兰,斤,2021-05-06
茄子,1.00,1.30,1.60,鲁冀,斤,2021-05-06
长茄,1.60,2.00,2.40,云冀,斤,2021-05-06
广茄,2.00,2.40,2.80,冀一路,斤,2021-05-06
线茄,2.80,3.40,4.00,冀,斤,2021-05-06
吊冬瓜,0.60,0.65,0.70,桂,斤,2021-05-06
地冬瓜,0.50,0.53,0.55,普通,斤,2021-05-06
小毛冬瓜,1.00,1.35,1.70,圆鲁新,斤,2021-05-06
架豆,2.00,2.50,3.00,普通,斤,2021-05-06
豆王,3.50,4.00,4.50,普通,斤,2021-05-06
扁豆,3.00,3.50,4.00,冀鲁聊城,斤,2021-05-06
豇豆,4.00,4.50,5.00,桂京冀,斤,2021-05-06
白不老,2.50,2.65,2.80,滇鲁,斤,2021-05-06
油桃,4.00,6.50,9.00,桃李杏类,斤,2021-05-07
蟠桃,12.00,14.00,16.00,桃李杏类,斤,2021-05-07
水蜜桃,10.00,13.00,16.00,桃李杏类,斤,2021-05-07
春雪,8.00,11.50,15.00,桃李杏类,斤,2021-05-07
黄油桃,5.00,7.50,10.00,桃李杏类,斤,2021-05-07
黄毛桃,15.00,16.00,17.00,桃李杏类,斤,2021-05-07
猕猴桃（徐香翠香）,2.50,3.00,3.50,桃李杏类,斤,2021-05-07
猕猴桃（海沃德）,2.00,2.25,2.50,桃李杏类,斤,2021-05-07
李子,8.00,10.00,12.00,桃李杏类,斤,2021-05-07
金太阳,8.00,9.00,10.00,桃李杏类,斤,2021-05-07
凯特杏、白杏,10.00,10.50,11.00,桃李杏类,斤,2021-05-07
无籽小号-大号,1.80,1.90,2.00,西瓜类,斤,2021-05-07
麒麟、甜蜜蜜,2.50,2.75,3.00,西瓜类,斤,2021-05-07
黑美人,2.00,2.10,2.20,西瓜类,斤,2021-05-07
特小风,2.00,2.30,2.60,西瓜类,斤,2021-05-07
L600吊秧瓜,3.00,3.50,4.00,西瓜类,斤,2021-05-07
甜王,1.80,2.00,2.20,西瓜类,斤,2021-05-07
蜜童,3.30,3.40,3.50,西瓜类,斤,2021-05-07
墨童西瓜,3.50,3.60,3.70,西瓜类,斤,2021-05-07
绿宝（p2）,1.80,1.90,2.00,西瓜类,斤,2021-05-07
鸡翅,10.00,10.50,11.00,禽肉类,斤,2021-05-06
鸡翅中,21.00,21.00,21.00,禽肉类,斤,2021-05-06
鸡边腿,7.00,7.00,7.00,禽肉类,斤,2021-05-06
鸡排腿,7.50,7.50,7.50,禽肉类,斤,2021-05-06
鸡琵琶腿,7.50,7.50,7.50,禽肉类,斤,2021-05-06
鸡爪,16.00,16.00,16.00,禽肉类,斤,2021-05-06
鸡头,2.00,2.25,2.50,禽肉类,斤,2021-05-06
鸡翅根,9.00,9.00,9.00,禽肉类,斤,2021-05-06
白条乌鸡（净膛）,13.00,13.00,13.00,禽肉类,斤,2021-05-06
箱鸡蛋,203.00,205.50,208.00,蛋类,斤,2021-05-06
箱鸡蛋,4.61,4.67,4.73,蛋类,斤,2021-05-06
散鸡蛋,4.90,4.90,4.90,蛋类,斤,2021-05-06
生鸭蛋,5.50,6.00,6.50,蛋类,斤,2021-05-06
熟鸭蛋,6.30,6.90,7.50,蛋类,斤,2021-05-06
松花蛋,6.80,7.40,8.00,蛋类,斤,2021-05-06
鹅蛋,12.00,12.50,13.00,蛋类,斤,2021-05-06
鹌鹑蛋,6.80,7.15,7.50,蛋类,斤,2021-05-06
柴鸡蛋,4.90,7.45,10.00,蛋类,斤,2021-05-06
乌鸡蛋,7.50,8.00,8.50,蛋类,斤,2021-05-06
鸵鸟蛋,100.00,110.00,120.00,蛋类,斤,2021-05-06
花牛(Φ70-85),1.40,2.00,2.60,苹果类,斤,2021-05-07
新疆阿克苏（冰糖心）,3.00,3.50,4.00,苹果类,斤,2021-05-07
国光苹果,1.00,1.50,2.00,苹果类,斤,2021-05-07
辽宁寒富苹果,1.50,1.75,2.00,苹果类,斤,2021-05-07
巨峰葡萄,10.00,12.50,15.00,葡萄类,斤,2021-05-07
红提葡萄,8.00,10.00,12.00,葡萄类,斤,2021-05-07
玫瑰香葡萄,12.00,13.50,15.00,葡萄类,斤,2021-05-07
克伦生,6.00,8.00,10.00,葡萄类,斤,2021-05-07
黑提葡萄、夏黑,10.00,11.00,12.00,葡萄类,斤,2021-05-07
蓝莓葡萄,8.00,9.00,10.00,葡萄类,斤,2021-05-07
乒乓球葡萄,10.00,11.00,12.00,葡萄类,斤,2021-05-07
维多利亚葡萄,9.00,9.50,10.00,葡萄类,斤,2021-05-07
郁金香,10.00,11.00,12.00,葡萄类,斤,2021-05-07
台农小芒果,2.50,3.50,4.50,芒果类,斤,2021-05-07
台农大芒果,3.50,4.75,6.00,芒果类,斤,2021-05-07
红金龙,8.00,11.00,14.00,芒果类,斤,2021-05-07
高乐密,3.50,4.25,5.00,芒果类,斤,2021-05-07
青皮芒果,2.80,3.40,4.00,芒果类,斤,2021-05-07
水仙芒果,4.00,5.00,6.00,芒果类,斤,2021-05-07
肯特新世纪澳芒,4.50,7.25,10.00,芒果类,斤,2021-05-07
甜王,1.80,2.00,2.20,西瓜类,斤,2021-05-06
蜜童,3.30,3.40,3.50,西瓜类,斤,2021-05-06
墨童西瓜,3.50,3.60,3.70,西瓜类,斤,2021-05-06
绿宝（p2）,1.80,1.90,2.00,西瓜类,斤,2021-05-06
国产香蕉,2.00,2.40,2.80,香蕉类,斤,2021-05-06
南美、菲律宾香蕉,2.70,3.35,4.00,香蕉类,斤,2021-05-06
泰国香蕉（帝王蕉）,7.00,7.50,8.00,香蕉类,斤,2021-05-06
晓蜜25号,2.00,2.25,2.50,甜瓜类,斤,2021-05-06
黄金瓜／金蜜,2.00,2.25,2.50,甜瓜类,斤,2021-05-06
玉菇,2.00,2.25,2.50,甜瓜类,斤,2021-05-06
网纹,4.00,4.50,5.00,甜瓜类,斤,2021-05-06
长香玉,1.80,2.15,2.50,甜瓜类,斤,2021-05-06
24白糖罐,2.50,2.75,3.00,甜瓜类,斤,2021-05-06
羊角蜜,3.00,4.00,5.00,甜瓜类,斤,2021-05-06
花蕾甜瓜,4.50,4.75,5.00,甜瓜类,斤,2021-05-06
久红瑞,2.50,2.75,3.00,甜瓜类,斤,2021-05-06
绿宝甜瓜,3.50,4.50,5.50,甜瓜类,斤,2021-05-06
博阳（系列）,3.50,4.00,4.50,甜瓜类,斤,2021-05-06
景甜,3.50,3.75,4.00,甜瓜类,斤,2021-05-06
208甜瓜,2.40,2.60,2.80,甜瓜类,斤,2021-05-06
富士（纸袋Φ70-84）,2.00,2.40,2.80,苹果类,斤,2021-05-06
富士（纸+膜袋）,1.80,2.00,2.20,苹果类,斤,2021-05-06
富士（纸袋Φ85以上）,2.50,3.00,3.50,苹果类,斤,2021-05-06
黄元帅,1.50,1.75,2.00,苹果类,斤,2021-05-06
花牛(Φ70-85),1.40,2.00,2.60,苹果类,斤,2021-05-06
新疆阿克苏（冰糖心）,3.00,3.50,4.00,苹果类,斤,2021-05-06
国光苹果,1.00,1.50,2.00,苹果类,斤,2021-05-06
辽宁寒富苹果,1.50,1.75,2.00,苹果类,斤,2021-05-06
巨峰葡萄,10.00,12.50,15.00,葡萄类,斤,2021-05-06
红提葡萄,8.00,10.00,12.00,葡萄类,斤,2021-05-06
玫瑰香葡萄,12.00,13.50,15.00,葡萄类,斤,2021-05-06
克伦生,6.00,8.00,10.00,葡萄类,斤,2021-05-06
黑提葡萄、夏黑,10.00,11.00,12.00,葡萄类,斤,2021-05-06
蓝莓葡萄,8.00,9.00,10.00,葡萄类,斤,2021-05-06
乒乓球葡萄,10.00,11.00,12.00,葡萄类,斤,2021-05-06
维多利亚葡萄,9.00,9.50,10.00,葡萄类,斤,2021-05-06
郁金香,10.00,11.00,12.00,葡萄类,斤,2021-05-06
台农小芒果,2.50,3.50,4.50,芒果类,斤,2021-05-06
台农大芒果,3.50,4.75,6.00,芒果类,斤,2021-05-06
红金龙,8.00,11.00,14.00,芒果类,斤,2021-05-06
乌鸡蛋,7.50,8.00,8.50,蛋类,斤,2021-05-07
鸵鸟蛋,100.00,110.00,120.00,蛋类,斤,2021-05-07
鸽子蛋,2.30,2.40,2.50,蛋类,斤,2021-05-07
北豆腐（屉）,1.70,1.70,1.70,豆制品,斤,2021-05-07
南豆腐（屉）,2.00,2.00,2.00,豆制品,斤,2021-05-07
白玉北豆腐,4.00,4.00,4.00,豆制品,盒,2021-05-07
香香北豆腐,3.00,3.00,3.00,豆制品,盒,2021-05-07
白玉南豆腐,5.50,5.50,5.50,豆制品,盒,2021-05-07
豆腐丝,5.00,5.00,5.00,豆制品,斤,2021-05-07
精品豆腐丝,6.00,6.00,6.00,豆制品,袋,2021-05-07
豆腐皮,5.50,5.50,5.50,豆制品,斤,2021-05-07
豆腐干,4.50,4.50,4.50,豆制品,斤,2021-05-07
精品豆腐干,5.00,5.00,5.00,豆制品,袋,2021-05-07
豆腐泡,5.50,5.50,5.50,豆制品,斤,2021-05-07
精品豆腐泡,5.00,5.00,5.00,豆制品,袋,2021-05-07
白玉内酯豆腐,2.50,2.50,2.50,豆制品,盒,2021-05-07
香香内脂豆腐,1.50,1.50,1.50,豆制品,盒,2021-05-07
鲤鱼,13.00,13.00,13.00,750g-1000g,斤,2021-05-07
鲤鱼,13.00,13.00,13.00,>1000g,斤,2021-05-07
草鱼,14.00,14.50,15.00,750g-1000g,斤,2021-05-07
苋菜,2.00,2.50,3.00,水菜,斤,2021-05-06
菊花菜,1.00,1.10,1.20,水菜,斤,2021-05-06
青蒜,1.50,1.75,2.00,水菜,斤,2021-05-06
盖菜,1.50,1.75,2.00,水菜,斤,2021-05-06
芥兰,2.00,2.25,2.50,水菜,斤,2021-05-06
菜心,2.00,2.25,2.50,水菜,斤,2021-05-06
空心菜,3.00,3.50,4.00,水菜,斤,2021-05-06
鸡毛菜,2.00,2.50,3.00,水菜,斤,2021-05-06
荠菜,4.00,4.50,5.00,水菜,斤,2021-05-06
荆芥,2.00,2.25,2.50,水菜,斤,2021-05-06
紫苏叶,5.00,5.50,6.00,水菜,斤,2021-05-06
豌豆苗,4.00,4.25,4.50,水菜,斤,2021-05-06
快菜,0.80,1.00,1.20,水菜,斤,2021-05-06
苦菊,3.00,3.50,4.00,水菜,斤,2021-05-06
穿心莲,2.00,2.25,2.50,水菜,斤,2021-05-06
木耳菜,3.50,3.75,4.00,水菜,斤,2021-05-06
鲤鱼,14.00,14.00,14.00,750g-1000g,斤,2021-05-06
鲤鱼,14.00,14.00,14.00,>1000g,斤,2021-05-06
草鱼,14.00,14.50,15.00,750g-1000g,斤,2021-05-06
草鱼,14.00,14.50,15.00,>1000g,斤,2021-05-06
西洲蜜,2.80,2.90,3.00,甜瓜类,斤,2021-05-15
24白糖罐,2.50,2.75,3.00,甜瓜类,斤,2021-05-15
羊角蜜,2.50,4.25,6.00,甜瓜类,斤,2021-05-15
花蕾甜瓜,3.00,4.00,5.00,甜瓜类,斤,2021-05-15
久红瑞,2.00,2.15,2.30,甜瓜类,斤,2021-05-15
绿宝甜瓜,3.50,4.25,5.00,甜瓜类,斤,2021-05-15
博阳（系列）,2.20,3.10,4.00,甜瓜类,斤,2021-05-15
景甜,3.00,3.50,4.00,甜瓜类,斤,2021-05-15
208甜瓜,2.00,2.15,2.30,甜瓜类,斤,2021-05-15
富士（纸袋Φ70-84）,1.80,2.20,2.60,苹果类,斤,2021-05-15
富士（纸+膜袋）,1.80,2.00,2.20,苹果类,斤,2021-05-15
富士（纸袋Φ85以上）,2.80,3.20,3.60,苹果类,斤,2021-05-15
黄元帅,1.50,1.75,2.00,苹果类,斤,2021-05-15
花牛(Φ70-85),1.40,2.00,2.60,苹果类,斤,2021-05-15
新疆阿克苏（冰糖心）,3.00,3.50,4.00,苹果类,斤,2021-05-15
国光苹果,1.00,1.50,2.00,苹果类,斤,2021-05-15
辽宁寒富苹果,1.50,1.75,2.00,苹果类,斤,2021-05-15
巨峰葡萄,7.00,10.50,14.00,葡萄类,斤,2021-05-15
红提葡萄,8.00,10.00,12.00,葡萄类,斤,2021-05-15
玫瑰香葡萄,11.00,12.50,14.00,葡萄类,斤,2021-05-15
油豆,4.00,5.00,6.00,鲁,斤,2021-05-06
毛豆,3.00,3.25,3.50,普通,斤,2021-05-06
豌豆,1.50,1.50,1.50,普通,斤,2021-05-06
蚕豆,1.20,1.35,1.50,普通,斤,2021-05-06
荷兰豆,4.60,4.80,5.00,冀云,斤,2021-05-06
玉米,1.40,1.60,1.80,白,斤,2021-05-06
花生,5.00,5.50,6.00,广东海南,斤,2021-05-06
苦瓜,2.50,2.65,2.80,鲁,斤,2021-05-06
油菜,1.00,1.30,1.60,水菜,斤,2021-05-06
小白菜,1.50,1.75,2.00,水菜,斤,2021-05-06
油麦菜,3.00,3.25,3.50,水菜,斤,2021-05-06
奶白菜,1.20,1.35,1.50,水菜,斤,2021-05-06
散生菜,3.00,3.25,3.50,水菜,斤,2021-05-06
香葱,4.00,4.25,4.50,水菜,斤,2021-05-06
茼蒿,2.50,3.00,3.50,水菜,斤,2021-05-06
蒿子秆,1.50,1.75,2.00,水菜,斤,2021-05-06
水萝卜,2.00,2.25,2.50,水菜,斤,2021-05-06
樱桃萝卜,2.00,2.25,2.50,水菜,斤,2021-05-06
香芹,2.00,2.25,2.50,水菜,斤,2021-05-06
菠菜,3.00,3.25,3.50,水菜,斤,2021-05-06
纯瘦肉,11.00,11.50,12.00,猪肉类,斤,2021-05-17
前肘,11.00,11.50,12.00,猪肉类,斤,2021-05-17
后肘,10.00,10.50,11.00,猪肉类,斤,2021-05-17
猪尾巴,45.00,45.00,45.00,猪肉类,斤,2021-05-17
猪蹄,19.00,19.00,19.00,猪肉类,斤,2021-05-17
纯排骨,22.00,23.00,24.00,猪肉类,斤,2021-05-17
纯腔骨,10.00,11.00,12.00,猪肉类,斤,2021-05-17
腔排骨,14.00,14.50,15.00,猪肉类,斤,2021-05-17
棒骨,11.00,12.00,13.00,猪肉类,斤,2021-05-17
猪头,15.00,15.00,15.00,猪肉类,斤,2021-05-17
猪耳,27.00,27.00,27.00,猪肉类,斤,2021-05-17
猪肚,20.00,20.00,20.00,猪肉类,斤,2021-05-17
猪板油,12.00,12.50,13.00,猪肉类,斤,2021-05-17
肥膘肉,7.00,8.00,9.00,猪肉类,斤,2021-05-17
猪腰子,22.00,22.00,22.00,猪肉类,斤,2021-05-17
猪心,12.00,12.00,12.00,猪肉类,斤,2021-05-17
猪肝,10.00,10.00,10.00,猪肉类,斤,2021-05-17
猪皮,3.00,4.50,6.00,猪肉类,斤,2021-05-17
猪肠,22.00,22.50,23.00,猪肉类,斤,2021-05-17
整牛,34.25,34.25,34.25,牛肉类,斤,2021-05-17
小水萝卜,0.60,0.80,1.00,普通,斤,2021-05-12
土豆,0.50,0.65,0.80,冀云,斤,2021-05-12
新土豆（黄心）,1.00,1.10,1.20,鲁,斤,2021-05-12
黄葱头,0.70,0.80,0.90,蒙甘,斤,2021-05-12
红葱头,1.20,1.30,1.40,老新,斤,2021-05-12
山药,1.80,2.15,2.50,脆麻新,斤,2021-05-12
铁棍山药,5.00,5.50,6.00,普通,斤,2021-05-12
莲藕,2.00,3.05,4.10,津,斤,2021-05-12
红薯,1.40,1.50,1.60,冀新,斤,2021-05-12
红薯,2.00,2.25,2.50,西瓜红粤新,斤,2021-05-12
茭白,3.00,3.15,3.30,京浙,斤,2021-05-12
凉薯,2.30,2.40,2.50,普通,斤,2021-05-12
冬春笋,2.60,2.80,3.00,普通,斤,2021-05-12
荸荠,1.60,2.30,3.00,皖,斤,2021-05-12
芋头,1.70,1.85,2.00,鲁,斤,2021-05-12
苇叶（干）,3.30,3.40,3.50,普通,斤,2021-05-12
姜,3.00,4.00,5.00,姜头整,斤,2021-05-12
大蒜,2.50,2.75,3.00,普通,斤,2021-05-12
新蒜,1.40,1.60,1.80,普通,斤,2021-05-12
蒜米,3.00,3.30,3.60,普通,斤,2021-05-12
富士（纸袋Φ70-84）,1.80,2.20,2.60,苹果类,斤,2021-05-17
富士（纸+膜袋）,1.80,2.00,2.20,苹果类,斤,2021-05-17
富士（纸袋Φ85以上）,2.50,3.00,3.50,苹果类,斤,2021-05-17
黄元帅,1.50,1.75,2.00,苹果类,斤,2021-05-17
花牛(Φ70-85),1.40,2.00,2.60,苹果类,斤,2021-05-17
新疆阿克苏（冰糖心）,3.00,3.50,4.00,苹果类,斤,2021-05-17
国光苹果,1.00,1.50,2.00,苹果类,斤,2021-05-17
辽宁寒富苹果,1.50,1.75,2.00,苹果类,斤,2021-05-17
巨峰葡萄,6.00,9.00,12.00,葡萄类,斤,2021-05-17
红提葡萄,8.00,10.00,12.00,葡萄类,斤,2021-05-17
玫瑰香葡萄,10.00,12.00,14.00,葡萄类,斤,2021-05-17
克伦生,6.00,8.00,10.00,葡萄类,斤,2021-05-17
黑提葡萄、夏黑,10.00,11.00,12.00,葡萄类,斤,2021-05-17
蓝莓葡萄,8.00,9.00,10.00,葡萄类,斤,2021-05-17
乒乓球葡萄,10.00,11.00,12.00,葡萄类,斤,2021-05-17
维多利亚葡萄,9.00,9.50,10.00,葡萄类,斤,2021-05-17
郁金香,10.00,11.00,12.00,葡萄类,斤,2021-05-17
台农小芒果,2.50,3.25,4.00,芒果类,斤,2021-05-17
台农大芒果,3.50,4.75,6.00,芒果类,斤,2021-05-17
红金龙,7.50,7.75,8.00,芒果类,斤,2021-05-17
金太阳,3.30,5.15,7.00,桃李杏类,斤,2021-05-14
丰源红,3.00,3.50,4.00,桃李杏类,斤,2021-05-14
凯特杏、白杏,10.00,10.50,11.00,桃李杏类,斤,2021-05-14
无籽小号-大号,1.80,1.90,2.00,西瓜类,斤,2021-05-14
麒麟、甜蜜蜜,2.40,2.70,3.00,西瓜类,斤,2021-05-14
黑美人,2.00,2.10,2.20,西瓜类,斤,2021-05-14
特小风,2.00,2.20,2.40,西瓜类,斤,2021-05-14
L600吊秧瓜,2.80,3.15,3.50,西瓜类,斤,2021-05-14
甜王,1.40,1.70,2.00,西瓜类,斤,2021-05-14
蜜童,3.00,3.25,3.50,西瓜类,斤,2021-05-14
墨童西瓜,3.50,3.60,3.70,西瓜类,斤,2021-05-14
绿宝（p2）,1.80,1.90,2.00,西瓜类,斤,2021-05-14
国产香蕉,2.20,2.60,3.00,香蕉类,斤,2021-05-14
南美、菲律宾香蕉,2.70,3.35,4.00,香蕉类,斤,2021-05-14
泰国香蕉（帝王蕉）,7.00,7.50,8.00,香蕉类,斤,2021-05-14
晓蜜25号,2.00,2.25,2.50,甜瓜类,斤,2021-05-14
黄金瓜／金蜜,2.20,2.40,2.60,甜瓜类,斤,2021-05-14
玉菇,2.00,2.25,2.50,甜瓜类,斤,2021-05-14
网纹,3.00,3.30,3.60,甜瓜类,斤,2021-05-14
长香玉,1.70,1.75,1.80,甜瓜类,斤,2021-05-14
鸡头,2.00,2.25,2.50,禽肉类,斤,2021-05-08
鸡翅根,9.00,9.00,9.00,禽肉类,斤,2021-05-08
白条乌鸡（净膛）,13.00,13.00,13.00,禽肉类,斤,2021-05-08
箱鸡蛋,200.00,202.50,205.00,蛋类,斤,2021-05-08
箱鸡蛋,4.55,4.61,4.66,蛋类,斤,2021-05-08
散鸡蛋,4.90,4.90,4.90,蛋类,斤,2021-05-08
生鸭蛋,5.50,6.00,6.50,蛋类,斤,2021-05-08
熟鸭蛋,6.30,6.90,7.50,蛋类,斤,2021-05-08
松花蛋,6.80,7.40,8.00,蛋类,斤,2021-05-08
鹅蛋,12.00,12.50,13.00,蛋类,斤,2021-05-08
鹌鹑蛋,6.80,7.15,7.50,蛋类,斤,2021-05-08
柴鸡蛋,4.90,7.45,10.00,蛋类,斤,2021-05-08
乌鸡蛋,7.50,8.00,8.50,蛋类,斤,2021-05-08
鸵鸟蛋,100.00,110.00,120.00,蛋类,斤,2021-05-08
鸽子蛋,2.30,2.40,2.50,蛋类,斤,2021-05-08
北豆腐（屉）,1.70,1.70,1.70,豆制品,斤,2021-05-08
南豆腐（屉）,2.00,2.00,2.00,豆制品,斤,2021-05-08
白玉北豆腐,4.00,4.00,4.00,豆制品,盒,2021-05-08
香香北豆腐,3.00,3.00,3.00,豆制品,盒,2021-05-08
白玉南豆腐,5.50,5.50,5.50,豆制品,斤,2021-05-08
彩椒,5.00,5.50,6.00,红黄,斤,2021-05-06
白萝卜,0.40,0.45,0.50,冀,斤,2021-05-06
心里美,1.30,1.50,1.70,冀,斤,2021-05-06
心里美（新）,2.80,2.90,3.00,普通,斤,2021-05-06
卞萝卜,0.30,0.40,0.50,冀,斤,2021-05-06
青萝卜,1.50,2.00,2.50,冀鲁新,斤,2021-05-06
青萝卜（新）,2.80,3.05,3.30,普通,斤,2021-05-06
胡萝卜,0.90,1.10,1.30,冀鲁新,斤,2021-05-06
胡萝卜（洗）,1.00,1.05,1.10,冀闽箱,斤,2021-05-06
小水萝卜,0.60,0.75,0.90,普通,斤,2021-05-06
